fid,tile_id,row,col,conf,class,img,x1,y1,x2,y2,x_coord,y_coord,Bairro,lat,lon
5704,2666608,342272,161280,0.828033626079559,falso,det_2666608.png,0.176727294921875,0.07733154296875,,,677746.8,8153369.04,U.t.p. Parque Oeste Industrial,-49.3329911265,-16.6956602476
5705,2666623,342272,165120,0.704330563545227,falso,det_2666623.png,,,,,678054.0,8153369.04,U.t.p. Parque Oeste Industrial,-49.3301109201,-16.6956370188
5707,2666790,342272,207872,0.707507491111755,falso,det_2666790.png,,,,,681474.16,8153369.04,U.t.p. Sudoeste,-49.2980449343,-16.6953756986
5708,2667099,342272,286976,0.709086894989014,falso,det_2667099.png,,,,,687802.48,8153369.04,U.t.p. Jardim Goi?s,-49.2387147982,-16.6948790868
5710,2668188,342528,55296,0.710753977298737,falso,det_2668188.png,,,,256.0,669268.08,8153348.56,U.t.p. Zona Rural,-49.4124850761,-16.6964706175
5711,2668348,342528,96256,0.617140471935272,falso,det_2668348.png,,0.0726165771484375,,,672544.88,8153348.56,U.t.p. Vila Rizzo,-49.3817617528,-16.6962325686
5712,2668362,342528,99840,0.671837687492371,falso,det_2668362.png,,,,256.0,672831.6,8153348.56,U.t.p. Vila Rizzo,-49.379073486,-16.6962115224
5713,2668377,342528,103680,0.734875202178955,falso,det_2668377.png,0.0,,,,673138.8,8153348.56,U.t.p. Vila Rizzo,-49.3761932044,-16.6961889342
5715,2668589,342528,157952,0.652880907058716,falso,det_2668589.png,,,,,677480.56,8153348.56,U.t.p. Parque Oeste Industrial,-49.335485706,-16.6958654038
5716,2668675,342528,179968,0.60553777217865,verdadeiro,det_2668675.png,,0.0300445556640625,,,679241.84,8153348.56,U.t.p. Jardim Europa,-49.3189725464,-16.6957318789
5717,2668742,342528,197120,0.739656865596771,falso,det_2668742.png,,0.0,,,680614.0,8153348.56,U.t.p. Sudoeste,-49.3061077482,-16.6956269413
5718,2668743,342528,197376,0.767690360546112,falso,det_2668743.png,0.22271728515625,,,,680634.48,8153348.56,U.t.p. Sudoeste,-49.305915737,-16.695625369
5719,2668755,342528,200448,0.600295901298523,verdadeiro,det_2668755.png,,0.0,256.0,256.0,680880.24,8153348.56,U.t.p. Sudoeste,-49.3036116041,-16.6956064877
5722,2669235,342528,323328,0.777321815490723,falso,det_2669235.png,,,,,690710.64,8153348.56,U.t.p. Riviera/?gua Branca,-49.2114487794,-16.6948302155
5723,2670220,342784,65024,0.793697118759155,falso,det_2670220.png,0.0317611694335938,0.0,,,670046.32,8153328.08,U.t.p. Parque Bom Jesus,-49.4051867055,-16.6965995569
5724,2670262,342784,75776,0.748513877391815,falso,det_2670262.png,0.0,0.069366455078125,,,670906.48,8153328.08,U.t.p. Parque Bom Jesus,-49.397121808,-16.6965372254
5725,2670296,342784,84480,0.601608753204346,falso,det_2670296.png,0.20916748046875,,,,671602.8,8153328.08,U.t.p. Parque Bom Jesus,-49.3905931068,-16.6964865365
5726,2670362,342784,101376,0.757363498210907,falso,det_2670362.png,0.43707275390625,0.196533203125,,,672954.48,8153328.08,U.t.p. Vila Rizzo,-49.3779198106,-16.6963875528
5727,2670608,342784,164352,0.784534871578217,falso,det_2670608.png,,,256.0,,677992.56,8153328.08,U.t.p. Parque Oeste Industrial,-49.3306837457,-16.6960117806
5728,2670650,342784,175104,0.653637051582336,falso,det_2670650.png,,,256.0,,678852.72,8153328.08,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3226191741,-16.6959465476
5729,2670673,342784,180992,0.746699273586273,falso,det_2670673.png,,0.879684448242188,,,679323.76,8153328.08,U.t.p. Jardim Europa,-49.3182028765,-16.6959106917
5730,2671100,342784,290304,0.703658878803253,falso,det_2671100.png,,,,,688068.72,8153328.08,U.t.p. Jardim Goi?s,-49.2362153558,-16.6952279157
5731,2671148,342784,302592,0.7698575258255,falso,det_2671148.png,,,,,689051.76,8153328.08,U.t.p. Jardim Novo Mundo,-49.2269992025,-16.6951491341
5733,2672375,343040,106240,0.660473585128784,falso,det_2672375.png,,,,,673343.6,8153307.6,U.t.p. Vila Rizzo,-49.3742698876,-16.6965439742
5734,2672506,343040,139776,0.793752133846283,falso,det_2672506.png,,,,,676026.48,8153307.6,U.t.p. Jo?o Braz,-49.349115597,-16.6963447635
5735,2672567,343040,155392,0.649124145507812,falso,det_2672567.png,,,256.0,256.0,677275.76,8153307.6,U.t.p. Parque Oeste Industrial,-49.3374026482,-16.6962509586
5736,2672574,343040,157184,0.822255194187164,falso,det_2672574.png,0.0,0.09124755859375,,,677419.12,8153307.6,U.t.p. Parque Oeste Industrial,-49.3360585442,-16.6962401517
5739,2674344,343296,99840,0.659417569637299,falso,det_2674344.png,,,,,672831.6,8153287.12,U.t.p. Vila Rizzo,-49.3790688025,-16.6967667052
5740,2674349,343296,101120,0.744203984737396,falso,det_2674349.png,,,,,672934.0,8153287.12,U.t.p. Vila Rizzo,-49.3781087054,-16.69675918
5741,2674368,343296,105984,0.763017237186432,falso,det_2674368.png,0.0,,,,673323.12,8153287.12,U.t.p. Vila Rizzo,-49.3744603408,-16.6967305436
5742,2674441,343296,124672,0.711592972278595,falso,det_2674441.png,,0.0995941162109375,,,674818.16,8153287.12,U.t.p. Jo?o Braz,-49.360443007,-16.6966199217
5744,2674524,343296,145920,0.783766329288483,falso,det_2674524.png,,,256.0,,676518.0,8153287.12,U.t.p. Jo?o Braz,-49.3445056203,-16.6964929934
5745,2674525,343296,146176,0.62078058719635,falso,det_2674525.png,,,,,676538.48,8153287.12,U.t.p. Jo?o Braz,-49.3443136045,-16.6964914567
5746,2674548,343296,152064,0.682319939136505,falso,det_2674548.png,,,,,677009.52,8153287.12,U.t.p. Jo?o Braz,-49.3398972453,-16.6964560626
5747,2674561,343296,155392,0.64343672990799,falso,det_2674561.png,,0.204345703125,256.0,,677275.76,8153287.12,U.t.p. Parque Oeste Industrial,-49.337401047,-16.6964360156
5748,2674716,343296,195072,0.602872788906097,verdadeiro,det_2674716.png,0.106857299804688,0.0285797119140625,,,680450.16,8153287.12,U.t.p. Sudoeste,-49.3076389491,-16.6961946758
5749,2675034,343296,276480,0.633883237838745,verdadeiro,det_2675034.png,0.0,0.0,,,686962.8,8153287.12,U.t.p. Sul,-49.2465802105,-16.6956861513
5752,2676430,343552,123392,0.679937303066254,falso,det_2676430.png,,,,,674715.76,8153266.64,U.t.p. Jo?o Braz,-49.3614015168,-16.6968125881
5753,2676618,343552,171520,0.753078103065491,falso,det_2676618.png,,,,,678566.0,8153266.64,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.325302522,-16.6965234945
5755,2676659,343552,182016,0.634445548057556,falso,det_2676659.png,,,,,679405.68,8153266.64,U.t.p. Jardim Europa,-49.3174299644,-16.6964596117
5756,2676703,343552,193280,0.602126061916351,verdadeiro,det_2676703.png,0.129447937011719,,256.0,256.0,680306.8,8153266.64,U.t.p. Jardim Europa,-49.3089814046,-16.6963907216
5757,2676723,343552,198400,0.62926572561264,verdadeiro,det_2676723.png,0.181869506835938,,,256.0,680716.4,8153266.64,U.t.p. Sudoeste,-49.3051411633,-16.696359294
5759,2676840,343552,228352,0.674474477767944,falso,det_2676840.png,,0.0350265502929688,,,683112.56,8153266.64,U.t.p. Jardim Am?rica,-49.2826759185,-16.6961740156
5760,2677118,343552,299520,0.839872419834137,verdadeiro,det_2677118.png,,0.0,256.0,,688806.0,8153266.64,U.t.p. Aut?dromo Ou Parque Lozandes,-49.2292981204,-16.6957240076
5761,2678167,343808,57600,0.636306285858154,falso,det_2678167.png,,,,,669452.4,8153246.16,U.t.p. Zona Rural,-49.4107492225,-16.6973826672
5762,2678429,343808,124672,0.678970873355865,falso,det_2678429.png,,0.262092590332031,,256.0,674818.16,8153246.16,U.t.p. Jo?o Braz,-49.3604398488,-16.6969900401
5763,2678494,343808,141312,0.670234680175781,falso,det_2678494.png,0.0423736572265625,0.115081787109375,,,676149.36,8153246.16,U.t.p. Jo?o Braz,-49.347958727,-16.6968907403
5764,2678559,343808,157952,0.666867017745972,falso,det_2678559.png,,0.0,256.0,,677480.56,8153246.16,U.t.p. Parque Oeste Industrial,-49.3354776906,-16.6967906881
5765,2678567,343808,160000,0.638968765735626,falso,det_2678567.png,,0.0,256.0,,677644.4,8153246.16,U.t.p. Parque Oeste Industrial,-49.3339415689,-16.696778322
5766,2678579,343808,163072,0.879472851753235,falso,det_2678579.png,0.143585205078125,,,,677890.16,8153246.16,U.t.p. Parque Oeste Industrial,-49.3316373889,-16.6967597515
5767,2679112,343808,299520,0.858643710613251,verdadeiro,det_2679112.png,,0.0640869140625,,256.0,688806.0,8153246.16,U.t.p. Aut?dromo Ou Parque Lozandes,-49.2292964152,-16.6959090541
5768,2680409,344064,121088,0.676714599132538,falso,det_2680409.png,,,,,674531.44,8153225.68,U.t.p. Jo?o Braz,-49.363126525,-16.6971963887
5769,2680562,344064,160256,0.849789500236511,falso,det_2680562.png,0.0,,256.0,,677664.88,8153225.68,U.t.p. Parque Oeste Industrial,-49.333747949,-16.6969618322
5770,2680564,344064,160768,0.625093102455139,falso,det_2680564.png,,0.1187744140625,,,677705.84,8153225.68,U.t.p. Parque Oeste Industrial,-49.3333639185,-16.6969587385
5771,2680572,344064,162816,0.808633923530579,falso,det_2680572.png,,0.0292510986328125,,,677869.68,8153225.68,U.t.p. Parque Oeste Industrial,-49.3318277971,-16.6969463566
5772,2680586,344064,166400,0.614327371120453,falso,det_2680586.png,,,256.0,,678156.4,8153225.68,U.t.p. Parque Oeste Industrial,-49.329139588,-16.6969246608
5773,2680625,344064,176384,0.654653072357178,falso,det_2680625.png,,0.0,,,678955.12,8153225.68,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3216510264,-16.6968640386
5774,2681104,344064,299008,0.938775718212128,verdadeiro,det_2681104.png,0.0,0.0,,,688765.04,8153225.68,U.t.p. Aut?dromo Ou Parque Lozandes,-49.2296787176,-16.6960973873
5775,2681106,344064,299520,0.83939802646637,verdadeiro,det_2681106.png,,0.0213165283203125,256.0,,688806.0,8153225.68,U.t.p. Aut?dromo Ou Parque Lozandes,-49.2292947099,-16.6960941006
5776,2681128,344064,305152,0.785306930541992,falso,det_2681128.png,,,256.0,256.0,689256.56,8153225.68,U.t.p. Jardim Novo Mundo,-49.2250706302,-16.6960579002
5777,2681129,344064,305408,0.73025244474411,falso,det_2681129.png,0.0,,,,689277.04,8153225.68,U.t.p. Riviera/?gua Branca,-49.2248786269,-16.6960562527
5778,2682130,344320,51200,0.698538541793823,falso,det_2682130.png,,0.188140869140625,,,668940.4,8153205.2,U.t.p. Zona Rural,-49.4155467534,-16.6977896213
5779,2682330,344320,102400,0.781772196292877,falso,det_2682330.png,0.389114379882812,0.0,,,673036.4,8153205.2,U.t.p. Vila Rizzo,-49.3771423565,-16.6974918933
5780,2682417,344320,124672,0.735231697559357,falso,det_2682417.png,0.04376220703125,,,,674818.16,8153205.2,U.t.p. Jo?o Braz,-49.3604366905,-16.6973601585
5781,2682580,344320,166400,0.639848172664642,falso,det_2682580.png,,,,,678156.4,8153205.2,U.t.p. Parque Oeste Industrial,-49.3291379787,-16.6971097171
5782,2683107,344320,301312,0.905672609806061,verdadeiro,det_2683107.png,,0.0,256.0,,688949.36,8153205.2,U.t.p. Aut?dromo Ou Parque Lozandes,-49.2279489768,-16.6962676381
5783,2683107,344320,301312,0.8570636510849,verdadeiro,det_2683107.png,0.0055084228515625,0.1832275390625,,256.0,688949.36,8153205.2,U.t.p. Aut?dromo Ou Parque Lozandes,-49.2279489768,-16.6962676381
5784,2683122,344320,305152,0.738144993782043,falso,det_2683122.png,,0.0,,,689256.56,8153205.2,U.t.p. Jardim Novo Mundo,-49.2250689208,-16.6962429463
5788,2684147,344576,57088,0.65709388256073,falso,det_2684147.png,0.158477783203125,0.0257568359375,,,669411.44,8153184.72,U.t.p. Zona Rural,-49.4111286776,-16.6979408089
5789,2684169,344576,62720,0.8478102684021,falso,det_2684169.png,0.04498291015625,,256.0,,669862.0,8153184.72,U.t.p. Parque Bom Jesus,-49.4069041614,-16.697908317
5790,2684314,344576,99840,0.608730912208557,falso,det_2684314.png,,,256.0,,672831.6,8153184.72,U.t.p. Vila Rizzo,-49.3790609964,-16.6976920098
5792,2684542,344576,158208,0.740844130516052,falso,det_2684542.png,,0.109359741210938,256.0,,677501.04,8153184.72,U.t.p. Parque Oeste Industrial,-49.3352808652,-16.6973443135
5793,2684569,344576,165120,0.719345986843109,falso,det_2684569.png,0.0,,,,678054.0,8153184.72,U.t.p. Parque Oeste Industrial,-49.3300964455,-16.697302526
5794,2684625,344576,179456,0.709797143936157,verdadeiro,det_2684625.png,0.176177978515625,0.0,256.0,,679200.88,8153184.72,U.t.p. Jardim Europa,-49.3193436225,-16.6972154418
5795,2684630,344576,180736,0.659108281135559,falso,det_2684630.png,,,,,679303.28,8153184.72,U.t.p. Jardim Europa,-49.3183835521,-16.6972076393
5797,2686293,344832,96000,0.629885911941528,falso,det_2686293.png,,,256.0,,672524.4,8153164.24,U.t.p. Vila Rizzo,-49.3819397461,-16.6978996212
5798,2686394,344832,121856,0.66691392660141,falso,det_2686394.png,,0.0,,,674592.88,8153164.24,U.t.p. Jo?o Braz,-49.3625457385,-16.6977470078
5799,2686447,344832,135424,0.782533347606659,falso,det_2686447.png,,,,,675678.32,8153164.24,U.t.p. Jo?o Braz,-49.3523687665,-16.6976661969
5801,2686535,344832,157952,0.741110563278198,falso,det_2686535.png,,0.0,,,677480.56,8153164.24,U.t.p. Parque Oeste Industrial,-49.3354712778,-16.6975309156
5802,2686619,344832,179456,0.90777862071991,verdadeiro,det_2686619.png,0.02099609375,0.0,256.0,,679200.88,8153164.24,U.t.p. Jardim Europa,-49.3193420038,-16.6974004971
5803,2686756,344832,214528,0.677537560462952,falso,det_2686756.png,,0.228530883789062,,,682006.64,8153164.24,U.t.p. Sudoeste,-49.2930362375,-16.6971850955
5805,2688298,345088,98816,0.789862930774689,falso,det_2688298.png,,,,,672749.68,8153143.76,U.t.p. Vila Rizzo,-49.3798259571,-16.698068149
5806,2688529,345088,157952,0.692947864532471,falso,det_2688529.png,,,,,677480.56,8153143.76,U.t.p. Parque Oeste Industrial,-49.3354696746,-16.6977159724
5807,2688557,345088,165120,0.708934903144836,falso,det_2688557.png,0.0,,,,678054.0,8153143.76,U.t.p. Parque Oeste Industrial,-49.3300932287,-16.6976726387
5809,2688886,345088,249344,0.869911968708038,verdadeiro,det_2688886.png,0.0,0.0,,,684791.92,8153143.76,U.t.p. Marista,-49.2669212024,-16.6971530115
5810,2688886,345088,249344,0.852429270744324,verdadeiro,det_2688886.png,,0.009735107421875,256.0,256.0,684791.92,8153143.76,U.t.p. Marista,-49.2669212024,-16.6971530115
5811,2688963,345088,269056,0.602653443813324,falso,det_2688963.png,,0.0658035278320312,,,686368.88,8153143.76,U.t.p. Sul,-49.2521365882,-16.6970286137
5812,2689082,345088,299520,0.732626020908356,verdadeiro,det_2689082.png,,0.0434341430664062,256.0,,688806.0,8153143.76,U.t.p. Aut?dromo Ou Parque Lozandes,-49.2292878885,-16.6968342867
5813,2689225,345088,336128,0.647598206996918,falso,det_2689225.png,,,,,691734.64,8153143.76,U.t.p. Riviera/?gua Branca,-49.2018314535,-16.6965974331
5814,2690151,345344,62720,0.612078487873077,falso,det_2690151.png,,,,,669862.0,8153123.28,U.t.p. Parque Bom Jesus,-49.4068995579,-16.6984635073
5815,2690368,345344,118272,0.721129357814789,falso,det_2690368.png,,,,,674306.16,8153123.28,U.t.p. Vila Rizzo,-49.3652308554,-16.6981383898
5816,2690393,345344,124672,0.668409049510956,falso,det_2690393.png,,,,,674818.16,8153123.28,U.t.p. Jo?o Braz,-49.3604303737,-16.6981003952
5817,2690523,345344,157952,0.731114447116852,falso,det_2690523.png,,0.318252563476562,,,677480.56,8153123.28,U.t.p. Parque Oeste Industrial,-49.3354680713,-16.6979010292
5821,2690869,345344,246528,0.727808713912964,falso,det_2690869.png,,,,,684566.64,8153123.28,U.t.p. Marista,-49.2690316333,-16.6973557468
5823,2691076,345344,299520,0.916929960250854,verdadeiro,det_2691076.png,,0.025909423828125,,256.0,688806.0,8153123.28,U.t.p. Aut?dromo Ou Parque Lozandes,-49.2292861831,-16.6970193332
5824,2691140,345344,315904,0.627759218215942,falso,det_2691140.png,,0.793670654296875,256.0,,690116.72,8153123.28,U.t.p. Riviera/?gua Branca,-49.2169979214,-16.6969137776
5826,2692277,345600,96512,0.627504169940948,falso,det_2692277.png,,,,,672565.36,8153102.8,U.t.p. Vila Rizzo,-49.3815510277,-16.6984518001
5827,2692382,345600,123392,0.609256982803345,falso,det_2692382.png,,0.66754150390625,256.0,,674715.76,8153102.8,U.t.p. Jo?o Braz,-49.3613888907,-16.6982930623
5828,2692400,345600,128000,0.702594816684723,falso,det_2692400.png,,,,256.0,675084.4,8153102.8,U.t.p. Jo?o Braz,-49.3579325464,-16.698265653
5830,2693037,345600,291072,0.712658882141113,falso,det_2693037.png,,,,,688130.16,8153102.8,U.t.p. Jardim Goi?s,-49.2356206533,-16.6972585226
5831,2693070,345600,299520,0.933210611343384,verdadeiro,det_2693070.png,,0.0,256.0,256.0,688806.0,8153102.8,U.t.p. Aut?dromo Ou Parque Lozandes,-49.2292844776,-16.6972043797
5834,2694133,345856,61184,0.637465298175812,falso,det_2694133.png,,,,,669739.12,8153082.32,U.t.p. Parque Bom Jesus,-49.4080486342,-16.6988425046
5835,2694374,345856,122880,0.618972897529602,falso,det_2694374.png,,,256.0,,674674.8,8153082.32,U.t.p. Jo?o Braz,-49.3617713513,-16.6984811635
5836,2694377,345856,123648,0.66684490442276,falso,det_2694377.png,0.230072021484375,,,,674736.24,8153082.32,U.t.p. Jo?o Braz,-49.3611952928,-16.6984766003
5837,2694394,345856,128000,0.70452493429184,falso,det_2694394.png,,0.0707778930664062,,,675084.4,8153082.32,U.t.p. Jo?o Braz,-49.3579309647,-16.6984507119
5838,2694397,345856,128768,0.710784554481506,falso,det_2694397.png,,,,,675145.84,8153082.32,U.t.p. Jo?o Braz,-49.3573549075,-16.698446138
5839,2694505,345856,156416,0.692260980606079,verdadeiro,det_2694505.png,,0.0,,,677357.68,8153082.32,U.t.p. Parque Oeste Industrial,-49.3366169657,-16.6982804109
5840,2694506,345856,156672,0.631865739822388,falso,det_2694506.png,0.893157958984375,,,,677378.16,8153082.32,U.t.p. Parque Oeste Industrial,-49.3364249488,-16.6982788667
5841,2694664,345856,197120,0.90969455242157,verdadeiro,det_2694664.png,,0.009185791015625,256.0,,680614.0,8153082.32,U.t.p. Sudoeste,-49.3060865395,-16.6980326441
5842,2695096,345856,307712,0.670887172222137,falso,det_2695096.png,,0.0,,,689461.36,8153082.32,U.t.p. Riviera/?gua Branca,-49.2231386184,-16.6973367383
5843,2695246,345856,346112,0.633789598941803,falso,det_2695246.png,,,,,692533.36,8153082.32,U.t.p. Aut?dromo Ou Parque Lozandes,-49.1943381955,-16.6970873338
5844,2696251,346112,92928,0.617277443408966,falso,det_2696251.png,,,,,672278.64,8153061.84,U.t.p. Vila Rizzo,-49.3842362164,-16.6988429395
5845,2696369,346112,123136,0.649702191352844,falso,det_2696369.png,,,256.0,,674695.28,8153061.84,U.t.p. Jo?o Braz,-49.3615777536,-16.6986647019
5846,2696506,346112,158208,0.656425774097443,falso,det_2696506.png,,0.0460052490234375,,,677501.04,8153061.84,U.t.p. Parque Oeste Industrial,-49.3352712445,-16.6984546544
5847,2698270,346368,99328,0.732472062110901,falso,det_2698270.png,,,,,672790.64,8153041.36,U.t.p. Vila Rizzo,-49.3794341105,-16.6989904453
5848,2698368,346368,124416,0.606418371200562,falso,det_2698368.png,0.745697021484375,0.282684326171875,,,674797.68,8153041.36,U.t.p. Jo?o Braz,-49.3606160763,-16.6988421539
5849,2698374,346368,125952,0.705817818641663,falso,det_2698374.png,,0.0,256.0,256.0,674920.56,8153041.36,U.t.p. Jo?o Braz,-49.3594639579,-16.6988330192
5850,2698602,346368,184320,0.752529144287109,verdadeiro,det_2698602.png,0.0491790771484375,0.0855712890625,,,679590.0,8153041.36,U.t.p. Jardim Europa,-49.3156840017,-16.6984811533
5851,2698602,346368,184320,0.731230497360229,verdadeiro,det_2698602.png,,0.0,256.0,,679590.0,8153041.36,U.t.p. Jardim Europa,-49.3156840017,-16.6984811533
5853,2699052,346368,299520,0.927663505077362,verdadeiro,det_2699052.png,,0.019744873046875,256.0,256.0,688806.0,8153041.36,U.t.p. Aut?dromo Ou Parque Lozandes,-49.2292793612,-16.6977595192
5854,2700244,346624,94208,0.645167529582977,falso,det_2700244.png,,,,,672381.04,8153020.88,U.t.p. Vila Rizzo,-49.3832729917,-16.6992055599
5855,2700265,346624,99584,0.622066140174866,falso,det_2700265.png,,,,,672811.12,8153020.88,U.t.p. Vila Rizzo,-49.3792405275,-16.6991740016
5856,2700306,346624,110080,0.816505670547485,falso,det_2700306.png,,0.0,,,673650.8,8153020.88,U.t.p. Vila Rizzo,-49.3713676464,-16.6991121614
5857,2700355,346624,122624,0.695891320705414,falso,det_2700355.png,,,,,674654.32,8153020.88,U.t.p. Jo?o Braz,-49.3619586373,-16.6990378621
5858,2700701,346624,211200,0.718153119087219,falso,det_2700701.png,,,,256.0,681740.4,8153020.88,U.t.p. Sudoeste,-49.2955208963,-16.6985010498
5859,2700865,346624,253184,0.804066717624664,verdadeiro,det_2700865.png,0.02899169921875,0.0741806030273438,,,685099.12,8153020.88,U.t.p. Marista,-49.2640310407,-16.6982391606
5860,2701046,346624,299520,0.910680413246155,verdadeiro,det_2701046.png,,0.0,256.0,256.0,688806.0,8153020.88,U.t.p. Aut?dromo Ou Parque Lozandes,-49.2292776557,-16.6979445657
